flight_number,scheduled_departure_date_local,load_factor,special_service_requests,departure_delay_minutes
4712,2025-08-03,0.0571,0,-1
5021,2025-08-03,0.0200,0,-6
2618,2025-08-06,0.0067,0,-1
2154,2025-08-03,0.0056,0,4
1823,2025-08-11,0.0050,0,-4
1830,2025-08-06,0.0067,3,5
786,2025-08-10,0.0067,0,61
219,2025-08-10,0.0031,0,32
2665,2025-08-06,0.0223,0,262
2665,2025-08-06,0.0223,0,262
5859,2025-08-08,0.0132,0,1
2254,2025-08-12,0.0050,0,-1
2290,2025-08-09,0.0060,0,174
1599,2025-08-02,0.0027,0,6
2177,2025-08-05,0.0079,0,-2
2618,2025-08-06,0.0067,0,-1
881,2025-08-09,0.0063,0,0
881,2025-08-09,0.0063,0,0
881,2025-08-09,0.0063,0,0
399,2025-08-06,0.0181,0,4
4638,2025-08-05,0.0132,0,0
1010,2025-08-02,0.0067,0,-1
1387,2025-08-07,0.0110,0,276
845,2025-08-06,0.0031,0,205
1010,2025-08-02,0.0067,0,-1
4391,2025-08-01,0.0200,0,-5
468,2025-08-06,0.0056,0,-3
359,2025-08-03,0.0067,0,-3
5398,2025-08-06,0.0132,0,68
2147,2025-08-13,0.0079,0,1
482,2025-08-11,0.0120,0,-2
482,2025-08-11,0.0120,0,-2
1803,2025-08-13,0.0050,0,0
1525,2025-08-07,0.0067,0,2
1872,2025-08-13,0.0067,0,4
563,2025-08-01,0.0050,0,-9
5999,2025-08-08,0.0286,0,0
5999,2025-08-08,0.0286,0,0
1980,2025-08-10,0.0181,0,-6
3610,2025-08-10,0.0263,0,-1
534,2025-08-04,0.0050,0,0
1594,2025-08-07,0.0079,0,13
5637,2025-08-15,0.0200,0,16
3668,2025-08-05,0.0132,0,-2
1830,2025-08-05,0.0067,0,-3
1920,2025-08-08,0.0056,0,75
587,2025-08-07,0.0060,0,3
763,2025-08-06,0.0060,0,104
987,2025-08-11,0.0094,0,26
987,2025-08-11,0.0094,0,26
767,2025-08-08,0.0100,0,-7
909,2025-08-03,0.0041,0,4
2378,2025-08-04,0.0050,0,-5
468,2025-08-06,0.0056,0,-3
5474,2025-08-02,0.0200,0,47
1612,2025-08-04,0.0079,0,-1
2038,2025-08-06,0.0079,0,-9
4504,2025-08-03,0.0200,0,2
2683,2025-08-14,0.0120,0,-8
1583,2025-08-15,0.0056,0,-5
481,2025-08-01,0.0079,0,15
2155,2025-08-04,0.0041,0,346
3535,2025-08-02,0.0132,0,-4
2039,2025-08-08,0.0100,0,9
2039,2025-08-08,0.0100,0,9
708,2025-08-04,0.0079,0,-1
777,2025-08-15,0.0056,0,5
622,2025-08-06,0.0027,0,-4
2202,2025-08-01,0.0056,0,3
1273,2025-08-05,0.0043,0,-3
5125,2025-08-11,0.0200,0,-8
5229,2025-08-01,0.0132,0,-2
2424,2025-08-12,0.0056,0,27
909,2025-08-03,0.0206,0,4
909,2025-08-03,0.0206,0,4
909,2025-08-03,0.0206,0,4
5490,2025-08-09,0.0143,0,26
3614,2025-08-05,0.0143,0,-3
2497,2025-08-15,0.0060,0,73
2200,2025-08-02,0.0120,0,15
2200,2025-08-02,0.0120,0,15
1068,2025-08-11,0.0057,0,-3
3409,2025-08-01,0.0132,0,5
1538,2025-08-10,0.0079,0,111
3668,2025-08-03,0.0263,0,-1
1347,2025-08-15,0.0060,0,95
2414,2025-08-04,0.0060,0,-2
1775,2025-08-04,0.0056,0,0
1775,2025-08-04,0.0056,0,-1
6002,2025-08-02,0.0143,0,-3
2652,2025-08-06,0.0241,0,-4
2652,2025-08-06,0.0241,0,-4
5646,2025-08-09,0.0200,0,-3
5490,2025-08-09,0.0143,0,26
5538,2025-08-08,0.0200,0,107
1811,2025-08-09,0.0120,0,-3
2290,2025-08-13,0.0159,0,38
5847,2025-08-03,0.0263,0,162
4552,2025-08-11,0.0200,0,1
2401,2025-08-02,0.0060,0,-5
1182,2025-08-14,0.0067,0,5
2657,2025-08-10,0.0056,0,-10
286,2025-08-04,0.0056,0,-8
1811,2025-08-13,0.0060,0,40
938,2025-08-07,0.0120,0,45
503,2025-08-01,0.0043,0,2
4789,2025-08-13,0.0263,0,-1
4491,2025-08-04,0.0200,0,-5
3422,2025-08-10,0.0132,0,-5
3718,2025-08-07,0.0132,0,-3
1531,2025-08-13,0.0079,0,7
2144,2025-08-07,0.0067,0,57
2440,2025-08-01,0.0056,0,9
3421,2025-08-15,0.0132,0,-3
4517,2025-08-14,0.0200,0,-7
1740,2025-08-02,0.0050,0,-6
5021,2025-08-05,0.0400,0,0
356,2025-08-01,0.0238,0,9
2649,2025-08-06,0.0057,0,-8
5274,2025-08-02,0.0200,0,12
2177,2025-08-04,0.0067,0,-1
1398,2025-08-14,0.0060,0,-3
2370,2025-08-05,0.0112,0,17
1941,2025-08-10,0.0067,0,55
4778,2025-08-03,0.0200,0,1
1778,2025-08-04,0.0060,0,-2
247,2025-08-06,0.0067,0,-7
4533,2025-08-02,0.0200,0,-4
2665,2025-08-06,0.0056,0,262
1842,2025-08-01,0.0050,0,24
2225,2025-08-04,0.0056,0,-4
1577,2025-08-05,0.0043,0,35
467,2025-08-04,0.0060,0,-6
1113,2025-08-10,0.0159,0,3
1660,2025-08-06,0.0043,0,6
4458,2025-08-12,0.0200,0,-3
2609,2025-08-06,0.0079,0,-1
1209,2025-08-06,0.0056,0,134
1842,2025-08-15,0.0050,0,11
4380,2025-08-01,0.0800,0,-4
1710,2025-08-01,0.0060,0,20
359,2025-08-14,0.0267,4,-4
5125,2025-08-11,0.0200,0,-8
2430,2025-08-13,0.0060,0,-4
5427,2025-08-10,0.0200,0,227
2487,2025-08-08,0.0060,0,3
1144,2025-08-03,0.0241,0,20
2465,2025-08-11,0.0056,0,-4
2137,2025-08-11,0.0060,0,-4
2179,2025-08-02,0.0043,0,2
1815,2025-08-02,0.0067,0,-5
4574,2025-08-07,0.0400,0,-4
1660,2025-08-01,0.0085,0,16
845,2025-08-02,0.0063,2,60
2635,2025-08-12,0.0079,0,-2
622,2025-08-09,0.0027,0,-3
622,2025-08-06,0.0027,0,-4
2226,2025-08-06,0.0056,2,3
291,2025-08-09,0.0079,0,78
1413,2025-08-06,0.0120,0,-6
1643,2025-08-14,0.0112,0,78
4712,2025-08-05,0.0132,0,-3
1273,2025-08-11,0.0043,0,282
2629,2025-08-02,0.0056,0,-3
1594,2025-08-01,0.0079,0,39
1146,2025-08-01,0.0120,0,3
1146,2025-08-01,0.0120,0,3
1387,2025-08-15,0.0056,0,-1
5469,2025-08-04,0.0200,0,-1
118,2025-08-14,0.0057,0,145
5380,2025-08-11,0.0132,0,-6
5977,2025-08-14,0.0132,0,-1
1577,2025-08-14,0.0043,0,2
2177,2025-08-05,0.0079,0,-2
1834,2025-08-09,0.0060,0,-7
1041,2025-08-13,0.0112,0,4
1974,2025-08-06,0.0079,0,147
374,2025-08-09,0.0079,0,-8
1803,2025-08-14,0.0050,0,-4
2440,2025-08-04,0.0056,0,37
1502,2025-08-04,0.0056,0,17
5652,2025-08-03,0.0143,0,2
2629,2025-08-15,0.0056,0,-10
374,2025-08-06,0.0079,0,0
1525,2025-08-12,0.0079,0,5
2133,2025-08-11,0.0057,0,1
714,2025-08-14,0.0159,0,-1
1124,2025-08-04,0.0056,0,167
660,2025-08-13,0.0050,0,-6
1205,2025-08-14,0.0056,1,38
2666,2025-08-04,0.0100,0,1
1967,2025-08-11,0.0050,0,-3
1742,2025-08-05,0.0060,0,-5
1834,2025-08-09,0.0060,0,-7
622,2025-08-09,0.0082,0,-3
2225,2025-08-11,0.0056,0,-10
1740,2025-08-09,0.0100,0,-6
1387,2025-08-04,0.0027,0,-3
5448,2025-08-02,0.0200,0,-1
4173,2025-08-07,0.0200,0,159
5699,2025-08-01,0.0132,0,58
2364,2025-08-01,0.0079,0,-2
1872,2025-08-08,0.0067,3,10
1144,2025-08-03,0.0060,0,20
5314,2025-08-01,0.0200,0,243
5470,2025-08-09,0.0263,0,-4
576,2025-08-11,0.0050,0,1
5229,2025-08-01,0.0132,0,-2
5499,2025-08-02,0.0200,0,26
5668,2025-08-03,0.0200,0,12
5447,2025-08-14,0.0143,0,-1
1477,2025-08-09,0.0056,0,-5
5272,2025-08-04,0.0200,0,-6
604,2025-08-10,0.0067,0,-6
1069,2025-08-10,0.0079,0,23
1710,2025-08-03,0.0060,0,37
4533,2025-08-02,0.0200,0,-4
4712,2025-08-08,0.0132,0,13
3716,2025-08-05,0.0132,0,0
1832,2025-08-04,0.0159,0,0
1832,2025-08-04,0.0159,0,0
2195,2025-08-12,0.0060,0,-4
4185,2025-08-12,0.0400,20,180
4504,2025-08-04,0.0200,0,-4
2172,2025-08-11,0.0120,0,3
587,2025-08-07,0.0060,0,3
1941,2025-08-10,0.0067,0,55
2059,2025-08-08,0.0120,0,-2
4780,2025-08-11,0.0400,0,1
2628,2025-08-13,0.0067,0,114
5852,2025-08-02,0.0143,0,190
307,2025-08-05,0.0079,0,-5
622,2025-08-09,0.0055,0,-3
1989,2025-08-09,0.0112,2,0
1989,2025-08-07,0.0056,0,29
1006,2025-08-10,0.0060,0,31
5392,2025-08-02,0.0263,0,7
5392,2025-08-02,0.0263,0,7
1403,2025-08-14,0.0159,0,21
2106,2025-08-07,0.0100,0,28
1832,2025-08-04,0.0079,0,0
1710,2025-08-01,0.0060,0,20
3610,2025-08-09,0.0526,0,81
3610,2025-08-09,0.0526,0,81
3610,2025-08-09,0.0526,0,81
3610,2025-08-09,0.0526,0,81
2665,2025-08-15,0.0056,0,-2
2040,2025-08-15,0.0056,0,-1
5250,2025-08-01,0.0395,0,3
4599,2025-08-04,0.0200,0,55
1811,2025-08-08,0.0120,0,-4
1974,2025-08-06,0.0079,0,147
4501,2025-08-15,0.0200,0,1
1010,2025-08-11,0.0067,0,-7
5852,2025-08-03,0.0263,0,130
5852,2025-08-03,0.0263,0,130
3464,2025-08-03,0.0286,0,4
5260,2025-08-11,0.0200,0,-6
580,2025-08-08,0.0056,0,0
1740,2025-08-04,0.0168,0,-3
1740,2025-08-04,0.0168,0,-3
786,2025-08-10,0.0133,0,61
4588,2025-08-13,0.0200,0,-7
1834,2025-08-05,0.0181,0,-7
1834,2025-08-05,0.0181,0,-7
1834,2025-08-05,0.0181,0,-7
5637,2025-08-04,0.0200,0,5
2465,2025-08-08,0.0056,0,-1
3498,2025-08-14,0.0132,0,-5
1658,2025-08-06,0.0112,0,-7
224,2025-08-06,0.0241,0,108
224,2025-08-06,0.0241,0,108
224,2025-08-06,0.0060,0,108
3542,2025-08-07,0.0132,0,12
5637,2025-08-11,0.0200,0,25
482,2025-08-11,0.0060,0,-2
3520,2025-08-02,0.0132,0,22
356,2025-08-11,0.0079,0,0
881,2025-08-14,0.0063,0,72
881,2025-08-14,0.0063,0,72
1641,2025-08-04,0.0120,0,64
288,2025-08-07,0.0057,4,18
1068,2025-08-12,0.0114,0,-4
2179,2025-08-13,0.0043,0,15
729,2025-08-07,0.0067,0,-5
2226,2025-08-06,0.0056,0,3
2440,2025-08-01,0.0056,0,9
1113,2025-08-10,0.0079,0,3
1660,2025-08-13,0.0043,0,-4
265,2025-08-07,0.0079,0,49
4452,2025-08-08,0.0800,0,-10
4452,2025-08-08,0.0800,0,-10
2385,2025-08-14,0.0060,0,-1
2418,2025-08-04,0.0067,0,-5
286,2025-08-15,0.0067,0,-10
3614,2025-08-05,0.0143,0,-3
5292,2025-08-15,0.0132,0,9
4748,2025-08-14,0.0200,0,9
1803,2025-08-14,0.0050,0,-4
5608,2025-08-04,0.0200,0,-5
2225,2025-08-05,0.0056,0,-5
291,2025-08-01,0.0079,0,17
845,2025-08-02,0.0063,0,60
467,2025-08-03,0.0067,0,-1
399,2025-08-02,0.0060,0,-7
2323,2025-08-11,0.0050,0,31
2394,2025-08-12,0.0050,0,8
5490,2025-08-09,0.0143,0,26
2254,2025-08-01,0.0100,0,-6
2609,2025-08-05,0.0079,0,-8
3628,2025-08-07,0.0132,0,11
4809,2025-08-11,0.0132,0,-4
622,2025-08-09,0.0027,0,-3
1324,2025-08-06,0.0050,0,148
2040,2025-08-15,0.0056,0,-1
1205,2025-08-08,0.0056,0,-10
1358,2025-08-03,0.0159,0,-8
1358,2025-08-03,0.0159,0,-8
1358,2025-08-03,0.0159,0,-8
2182,2025-08-13,0.0267,0,0
2182,2025-08-13,0.0267,0,0
2182,2025-08-13,0.0267,0,0
2370,2025-08-04,0.0056,0,15
1878,2025-08-01,0.0050,0,5
291,2025-08-10,0.0079,0,25
576,2025-08-02,0.0050,0,14
3422,2025-08-10,0.0132,0,-5
611,2025-08-06,0.0043,0,21
2005,2025-08-11,0.0079,0,-4
5859,2025-08-04,0.0132,0,-4
2426,2025-08-11,0.0112,0,25
1811,2025-08-13,0.0060,0,40
1139,2025-08-08,0.0079,0,-7
2418,2025-08-01,0.0200,0,-5
2418,2025-08-01,0.0200,0,-5
1387,2025-08-07,0.0027,0,276
1044,2025-08-10,0.0043,0,6
2652,2025-08-05,0.0120,2,-6
2427,2025-08-01,0.0060,0,8
4563,2025-08-03,0.0200,7,-7
118,2025-08-08,0.0057,0,5
5963,2025-08-01,0.0132,0,-3
1347,2025-08-01,0.0060,0,11
660,2025-08-15,0.0050,0,57
5375,2025-08-02,0.0200,0,-5
293,2025-08-01,0.0181,0,-1
5250,2025-08-09,0.0132,0,16
1491,2025-08-14,0.0079,0,95
2497,2025-08-12,0.0079,0,258
3628,2025-08-15,0.0143,0,0
3638,2025-08-06,0.0526,0,-3
2202,2025-08-01,0.0112,0,3
2179,2025-08-14,0.0043,0,8
1659,2025-08-11,0.0112,0,0
1306,2025-08-01,0.0056,0,-7
219,2025-08-15,0.0031,0,-9
1660,2025-08-02,0.0128,0,2
1660,2025-08-02,0.0128,0,2
307,2025-08-11,0.0079,0,-9
2004,2025-08-04,0.0067,0,6
3601,2025-08-10,0.0263,0,-2
3520,2025-08-02,0.0132,0,22
2481,2025-08-06,0.0067,0,140
5836,2025-08-15,0.0200,0,-8
4416,2025-08-15,0.0200,0,78
3598,2025-08-13,0.0132,0,-1
416,2025-08-07,0.0165,0,88
1803,2025-08-07,0.0050,0,24
5045,2025-08-08,0.0200,0,-5
1006,2025-08-07,0.0120,0,100
1097,2025-08-06,0.0060,0,22
2497,2025-08-12,0.0079,0,258
1010,2025-08-08,0.0067,0,2
1811,2025-08-08,0.0060,0,-4
2075,2025-08-11,0.0060,0,12
5344,2025-08-04,0.0200,0,-1
1097,2025-08-06,0.0060,0,22
1785,2025-08-14,0.0056,0,93
2039,2025-08-03,0.0150,0,5
2039,2025-08-03,0.0150,0,5
2182,2025-08-07,0.0067,0,-7
468,2025-08-06,0.0056,0,-3
1361,2025-08-08,0.0060,0,55
5225,2025-08-13,0.0200,0,-2
3520,2025-08-02,0.0132,0,22
4530,2025-08-15,0.0200,0,-8
622,2025-08-12,0.0027,0,34
2424,2025-08-12,0.0056,0,27
1655,2025-08-05,0.0067,0,2
1660,2025-08-01,0.0043,0,16
2243,2025-08-03,0.0397,0,8
1742,2025-08-04,0.0060,0,-5
1811,2025-08-05,0.0060,0,-2
3696,2025-08-04,0.0263,0,-8
3696,2025-08-04,0.0263,0,-8
1502,2025-08-04,0.0056,0,17
3690,2025-08-07,0.0132,0,-4
1776,2025-08-05,0.0060,0,-2
5118,2025-08-04,0.0200,0,2
3610,2025-08-11,0.0132,0,-4
5358,2025-08-01,0.0400,0,35
2226,2025-08-15,0.0056,0,8
2200,2025-08-06,0.0060,0,135
4185,2025-08-11,0.0200,0,209
4425,2025-08-10,0.0200,0,114
2154,2025-08-02,0.0112,0,31
2038,2025-08-11,0.0079,0,3
2609,2025-08-05,0.0079,0,-8
5026,2025-08-15,0.0200,0,26
3668,2025-08-05,0.0132,0,-2
2177,2025-08-02,0.0079,0,2
1657,2025-08-05,0.0060,0,-9
3638,2025-08-11,0.0132,0,-6
1583,2025-08-07,0.0056,0,117
1693,2025-08-03,0.0133,0,-5
467,2025-08-03,0.0067,0,-1
2225,2025-08-04,0.0112,0,-4
2225,2025-08-04,0.0112,0,-4
3440,2025-08-06,0.0132,0,-13
729,2025-08-11,0.0067,0,0
5852,2025-08-02,0.0286,0,190
490,2025-08-15,0.0079,0,-1
5948,2025-08-14,0.0263,0,6
2657,2025-08-03,0.0223,0,-2
1803,2025-08-06,0.0050,0,-1
3603,2025-08-01,0.0132,0,2
1946,2025-08-05,0.0060,0,61
2378,2025-08-06,0.0050,0,137
4789,2025-08-01,0.0143,0,-1
1577,2025-08-05,0.0085,0,35
1577,2025-08-05,0.0085,0,35
907,2025-08-10,0.0063,0,304
2329,2025-08-10,0.0079,0,60
2099,2025-08-10,0.0056,0,2
2657,2025-08-10,0.0056,0,-10
4529,2025-08-01,0.0200,0,-9
972,2025-08-02,0.0189,0,6
1834,2025-08-09,0.0060,0,-7
1815,2025-08-02,0.0067,0,-5
1381,2025-08-06,0.0067,0,-8
5821,2025-08-13,0.0200,0,-4
1811,2025-08-08,0.0060,0,-4
622,2025-08-09,0.0027,0,-3
4563,2025-08-03,0.0200,7,-7
1842,2025-08-01,0.0100,0,24
5930,2025-08-06,0.0132,0,142
1156,2025-08-03,0.0056,0,28
3440,2025-08-06,0.0132,0,-13
3498,2025-08-05,0.0132,0,-6
1660,2025-08-13,0.0085,0,-4
482,2025-08-11,0.0060,0,-2
2426,2025-08-10,0.0056,0,51
5446,2025-08-08,0.0132,0,97
5021,2025-08-03,0.0200,0,-6
4468,2025-08-12,0.0200,0,102
1811,2025-08-15,0.0060,0,-3
576,2025-08-11,0.0050,0,1
611,2025-08-13,0.0043,0,-7
909,2025-08-02,0.0123,0,23
2225,2025-08-03,0.0060,0,-2
4590,2025-08-03,0.0400,0,-5
416,2025-08-09,0.0041,0,0
4474,2025-08-10,0.0200,0,78
2640,2025-08-10,0.0079,0,14
5398,2025-08-04,0.0132,0,-1
1269,2025-08-06,0.0056,0,168
622,2025-08-09,0.0027,0,-3
1851,2025-08-15,0.0079,0,85
1215,2025-08-11,0.0060,0,-3
1270,2025-08-13,0.0112,0,2
1594,2025-08-01,0.0397,0,39
1594,2025-08-01,0.0397,0,39
1599,2025-08-10,0.0027,0,20
118,2025-08-15,0.0114,0,3
1776,2025-08-07,0.0060,0,-2
4611,2025-08-11,0.0200,0,8
378,2025-08-03,0.0056,0,-3
1779,2025-08-03,0.0056,0,13
1803,2025-08-01,0.0050,0,-2
1178,2025-08-03,0.0056,0,2
1832,2025-08-01,0.0133,0,0
1832,2025-08-01,0.0133,0,0
2488,2025-08-02,0.0120,0,-4
5607,2025-08-09,0.0143,0,12
1710,2025-08-03,0.0060,0,37
1834,2025-08-15,0.0120,0,-5
907,2025-08-10,0.0031,2,304
660,2025-08-04,0.0050,0,-7
4558,2025-08-13,0.0200,0,-5
2618,2025-08-06,0.0067,0,-1
291,2025-08-03,0.0079,0,71
5398,2025-08-01,0.0263,0,-2
224,2025-08-07,0.0060,0,24
1144,2025-08-02,0.0120,0,8
1144,2025-08-02,0.0120,0,8
600,2025-08-01,0.0223,0,15
5108,2025-08-01,0.0200,0,1
611,2025-08-06,0.0043,0,21
611,2025-08-06,0.0043,0,21
2148,2025-08-11,0.0200,0,14
2418,2025-08-04,0.0067,0,-5
534,2025-08-02,0.0050,0,128
1657,2025-08-10,0.0060,0,2
777,2025-08-05,0.0056,0,-1
1742,2025-08-05,0.0060,0,-5
3614,2025-08-06,0.0132,0,58
3,2025-08-07,0.0120,4,91
445,2025-08-14,0.0112,0,10
445,2025-08-14,0.0112,0,10
1502,2025-08-04,0.0056,0,17
1069,2025-08-10,0.0079,0,23
288,2025-08-07,0.0057,0,18
622,2025-08-01,0.0027,0,0
4559,2025-08-08,0.0800,0,-11
4559,2025-08-08,0.0800,0,-11
3,2025-08-13,0.0120,0,-6
265,2025-08-05,0.0238,0,-1
1525,2025-08-11,0.0079,0,-1
2483,2025-08-10,0.0056,0,34
3638,2025-08-12,0.0263,0,-6
5253,2025-08-13,0.0132,0,5
980,2025-08-08,0.0041,0,-3
1531,2025-08-13,0.0079,0,7
2394,2025-08-08,0.0043,0,18
1041,2025-08-01,0.0079,0,20
307,2025-08-11,0.0079,0,-9
1239,2025-08-10,0.0133,0,38
1239,2025-08-10,0.0133,0,38
1933,2025-08-09,0.0060,0,-5
5859,2025-08-10,0.0132,0,36
2635,2025-08-08,0.0079,0,15
1599,2025-08-10,0.0082,0,20
1599,2025-08-10,0.0082,0,20
3520,2025-08-12,0.0132,0,143
1612,2025-08-05,0.0079,0,-1
5593,2025-08-04,0.0132,0,-1
2075,2025-08-11,0.0060,0,12
769,2025-08-06,0.0123,0,185
769,2025-08-06,0.0123,0,185
1269,2025-08-06,0.0056,0,168
2497,2025-08-10,0.0079,0,45
1239,2025-08-15,0.0133,0,66
2225,2025-08-11,0.0168,0,-10
467,2025-08-12,0.0060,0,447
1693,2025-08-09,0.0067,0,26
2862,2025-08-09,0.0223,0,-2
2862,2025-08-09,0.0223,0,-2
600,2025-08-01,0.0056,0,15
1599,2025-08-10,0.0027,0,20
5136,2025-08-03,0.0200,0,0
660,2025-08-10,0.0050,0,0
1742,2025-08-06,0.0060,0,269
2418,2025-08-08,0.0067,0,-7
1205,2025-08-11,0.0112,0,-2
1710,2025-08-01,0.0060,0,20
2154,2025-08-08,0.0056,0,12
2389,2025-08-05,0.0056,0,-6
1660,2025-08-02,0.0043,0,2
695,2025-08-05,0.0056,2,28
2665,2025-08-04,0.0056,0,51
2387,2025-08-04,0.0056,0,54
5532,2025-08-01,0.0143,0,-8
5292,2025-08-10,0.0132,0,-5
1377,2025-08-11,0.0317,0,-1
1377,2025-08-11,0.0317,0,-1
2154,2025-08-10,0.0056,0,30
1803,2025-08-03,0.0050,0,-9
1304,2025-08-04,0.0056,0,-8
2039,2025-08-03,0.0050,0,5
219,2025-08-10,0.0031,0,32
708,2025-08-10,0.0067,0,-13
3402,2025-08-14,0.0132,0,-2
2099,2025-08-04,0.0056,0,-8
1398,2025-08-01,0.0120,0,12
1398,2025-08-01,0.0120,0,12
3614,2025-08-07,0.0143,0,26
3,2025-08-07,0.0120,0,91
1778,2025-08-04,0.0060,0,-2
5603,2025-08-04,0.0400,0,65
907,2025-08-03,0.0063,0,37
5977,2025-08-10,0.0132,0,-3
2497,2025-08-15,0.0060,0,73
1304,2025-08-08,0.0056,0,2
1113,2025-08-15,0.0120,0,0
2657,2025-08-08,0.0056,0,-4
1564,2025-08-06,0.0060,0,291
752,2025-08-11,0.0079,0,-4
2677,2025-08-08,0.0114,0,-1
980,2025-08-14,0.0165,0,3
1830,2025-08-08,0.0067,0,-1
1124,2025-08-03,0.0056,0,212
1803,2025-08-05,0.0050,0,-4
2144,2025-08-07,0.0067,0,57
1975,2025-08-08,0.0056,2,-3
3409,2025-08-01,0.0132,0,5
5250,2025-08-11,0.0395,4,14
265,2025-08-07,0.0079,0,49
4789,2025-08-13,0.0263,0,-1
1920,2025-08-03,0.0056,0,54
845,2025-08-06,0.0031,0,205
5643,2025-08-02,0.0143,0,575
5532,2025-08-14,0.0132,0,-5
1620,2025-08-02,0.0050,0,-2
2147,2025-08-01,0.0079,0,-6
1044,2025-08-04,0.0171,0,83
1634,2025-08-01,0.0056,0,14
786,2025-08-08,0.0067,0,-5
1387,2025-08-07,0.0055,0,276
3716,2025-08-06,0.0132,0,-3
845,2025-08-11,0.0031,0,92
1941,2025-08-10,0.0067,0,55
1577,2025-08-05,0.0043,0,35
1044,2025-08-11,0.0043,0,7
2418,2025-08-11,0.0067,0,1
445,2025-08-02,0.0223,0,29
1778,2025-08-09,0.0267,0,4
1823,2025-08-13,0.0050,0,-7
1041,2025-08-12,0.0079,0,44
2657,2025-08-15,0.0056,0,1
1044,2025-08-04,0.0043,0,83
3690,2025-08-07,0.0132,0,-4
5999,2025-08-08,0.0143,0,0
4780,2025-08-09,0.0400,6,-9
275,2025-08-14,0.0200,0,-1
2609,2025-08-14,0.0159,0,13
708,2025-08-01,0.0079,0,-3
3638,2025-08-12,0.0263,0,-6
3535,2025-08-12,0.0263,0,-10
5833,2025-08-03,0.0132,0,5
5819,2025-08-08,0.0200,0,10
721,2025-08-15,0.0056,0,-1
1878,2025-08-05,0.0050,0,58
5930,2025-08-01,0.0200,0,3
2011,2025-08-10,0.0067,0,0
118,2025-08-10,0.0057,0,54
2004,2025-08-04,0.0067,0,6
5841,2025-08-10,0.0143,0,37
752,2025-08-10,0.0067,0,15
1387,2025-08-10,0.0027,0,62
5414,2025-08-05,0.0200,0,-3
2684,2025-08-12,0.0112,0,6
5874,2025-08-01,0.0400,0,-1
4518,2025-08-06,0.0200,0,-4
1113,2025-08-09,0.0079,0,0
219,2025-08-15,0.0031,0,-9
533,2025-08-15,0.0133,0,10
5517,2025-08-10,0.0132,0,51
2059,2025-08-03,0.0112,0,0
2059,2025-08-08,0.0181,0,-2
2059,2025-08-08,0.0181,0,-2
2059,2025-08-08,0.0181,0,-2
2616,2025-08-02,0.0060,4,71
622,2025-08-12,0.0027,0,34
2364,2025-08-05,0.0241,0,-6
2364,2025-08-05,0.0241,0,-6
2364,2025-08-05,0.0241,0,-6
2364,2025-08-05,0.0241,0,-6
5292,2025-08-10,0.0132,0,-5
4549,2025-08-05,0.0200,0,-3
2106,2025-08-07,0.0050,0,28
5557,2025-08-15,0.0132,0,-8
2424,2025-08-13,0.0056,0,5
4599,2025-08-04,0.0200,0,55
5963,2025-08-07,0.0143,0,3
247,2025-08-08,0.0067,0,-4
907,2025-08-07,0.0063,0,217
1742,2025-08-15,0.0079,0,10
503,2025-08-01,0.0043,0,2
2137,2025-08-12,0.0120,0,-2
2195,2025-08-02,0.0060,0,62
2683,2025-08-10,0.0060,0,47
1448,2025-08-04,0.0079,0,-5
907,2025-08-10,0.0063,0,304
4645,2025-08-08,0.0200,0,-7
1304,2025-08-10,0.0060,0,3
416,2025-08-10,0.0041,0,51
3520,2025-08-10,0.0132,0,7
533,2025-08-05,0.0067,0,88
5833,2025-08-06,0.0132,0,45
2666,2025-08-04,0.0050,0,1
3716,2025-08-05,0.0132,0,0
2361,2025-08-02,0.0043,0,3
2862,2025-08-03,0.0112,0,-2
1620,2025-08-02,0.0100,0,-2
1612,2025-08-06,0.0079,0,119
4554,2025-08-06,0.0200,0,-5
1178,2025-08-11,0.0159,0,-3
2657,2025-08-15,0.0056,0,1
2483,2025-08-08,0.0056,0,4
4546,2025-08-13,0.0200,0,2
2113,2025-08-10,0.0079,0,-2
617,2025-08-10,0.0060,0,66
4517,2025-08-14,0.0200,0,-7
5215,2025-08-06,0.0200,0,-4
907,2025-08-03,0.0031,0,37
1577,2025-08-14,0.0043,0,2
1941,2025-08-10,0.0067,0,55
4530,2025-08-15,0.0200,0,-8
1878,2025-08-08,0.0050,0,8
2254,2025-08-12,0.0050,0,-1
2039,2025-08-03,0.0050,0,5
791,2025-08-14,0.0050,0,-4
2059,2025-08-12,0.0056,0,71
5344,2025-08-08,0.0200,0,9
1620,2025-08-02,0.0050,0,-2
5631,2025-08-13,0.0200,0,-4
4809,2025-08-06,0.0132,3,-10
1634,2025-08-01,0.0056,0,14
3421,2025-08-11,0.0132,0,0
2138,2025-08-06,0.0060,0,113
2862,2025-08-02,0.0056,0,-5
5138,2025-08-02,0.0200,0,-7
5901,2025-08-03,0.0143,0,23
1252,2025-08-04,0.0079,0,-2
5946,2025-08-10,0.0143,0,53
1909,2025-08-05,0.0056,0,10
2387,2025-08-04,0.0168,0,54
2387,2025-08-04,0.0168,0,54
622,2025-08-01,0.0027,0,0
343,2025-08-04,0.0133,0,5
4173,2025-08-13,0.0200,0,17
1584,2025-08-04,0.0050,0,-8
1577,2025-08-01,0.0043,0,15
5289,2025-08-04,0.0200,0,34
2243,2025-08-10,0.0067,0,24
752,2025-08-04,0.0079,0,-3
