flight_number,scheduled_departure_date_local,is_delayed,delay_minutes,day_of_week,departure_hour,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_ground_time_minutes,minimum_turn_minutes,is_tight_turnaround,total_pax,total_seats,load_factor,lap_child_count,transfer_bag_count,checked_bag_count,special_service_request_count
5435,2025-08-15,0,-5,6,8,ORD,BDL,45,34,0,1,76,0.0132,0,24,0,18
4599,2025-08-08,0,-6,6,19,ORD,BHM,50,29,0,1,50,0.0200,0,23,0,1
4186,2025-08-12,1,731,3,20,ORD,MLI,-705,29,1,1,50,0.0200,0,37,0,4
1421,2025-08-05,0,-7,3,7,ORD,FLL,1074,62,0,3,200,0.0150,0,12,0,14
1421,2025-08-05,0,-7,3,7,ORD,FLL,1074,62,0,3,200,0.0150,0,12,0,14
4529,2025-08-05,0,-8,3,8,ORD,SGF,50,29,0,1,50,0.0200,0,20,0,3
764,2025-08-11,0,-3,2,8,ORD,YYC,63,52,0,1,126,0.0079,0,25,0,0
4590,2025-08-08,0,0,6,16,ORD,MDT,50,29,0,1,50,0.0200,0,16,0,11
1920,2025-08-05,1,1,3,15,ORD,LAS,57,56,0,1,179,0.0056,0,80,0,3
881,2025-08-03,1,25,1,12,ORD,HND,365,155,0,1,318,0.0031,0,231,0,49
1398,2025-08-05,0,-4,3,18,ORD,ATL,75,51,0,1,166,0.0060,0,51,0,10
3571,2025-08-15,0,-1,6,13,ORD,IND,60,34,0,1,76,0.0132,0,21,0,2
2144,2025-08-11,1,5,2,13,ORD,YYZ,73,52,0,3,126,0.0238,0,22,0,2
2418,2025-08-06,0,-11,4,7,ORD,PHL,456,56,0,2,179,0.0112,0,48,0,10
5289,2025-08-06,0,-4,4,10,ORD,CRW,69,29,0,1,50,0.0200,0,27,0,7
4597,2025-08-04,0,-4,2,7,ORD,ROA,45,29,0,1,50,0.0200,0,15,0,2
1857,2025-08-07,0,-1,5,10,ORD,MIA,20,51,1,1,166,0.0060,0,23,0,0
2465,2025-08-02,0,-8,7,11,ORD,ORF,68,56,0,1,179,0.0056,0,72,0,1
845,2025-08-04,1,28,2,21,ORD,GRU,385,155,0,1,318,0.0031,0,236,0,64
4488,2025-08-09,0,0,7,9,ORD,DSM,55,29,0,1,50,0.0200,0,15,0,0
786,2025-08-11,0,-2,2,11,ORD,BTV,90,46,0,1,150,0.0067,0,52,0,8
1421,2025-08-11,0,-2,2,7,ORD,FLL,129,68,0,1,200,0.0050,0,27,0,4
2684,2025-08-13,0,-3,4,8,ORD,FCA,75,56,0,2,179,0.0112,0,65,0,24
1403,2025-08-05,1,3,3,19,ORD,SLC,173,43,0,1,126,0.0079,0,34,0,3
5843,2025-08-14,0,-4,5,10,ORD,ECP,55,34,0,1,76,0.0132,0,7,0,0
1113,2025-08-06,0,-10,4,11,ORD,ALB,65,51,0,1,166,0.0060,0,34,0,7
293,2025-08-08,0,-4,6,11,ORD,LGA,65,60,0,1,166,0.0060,0,16,0,4
2155,2025-08-13,1,18,4,19,ORD,LAX,70,56,0,1,179,0.0056,0,22,0,12
909,2025-08-11,1,2,2,18,ORD,AMS,1268,95,0,2,243,0.0082,0,123,0,24
944,2025-08-15,0,-3,6,15,ORD,FRA,505,155,0,1,318,0.0031,0,256,0,48
468,2025-08-03,0,-2,1,6,ORD,IAH,383,56,0,1,179,0.0056,0,23,0,42
349,2025-08-01,1,15,6,18,ORD,BTV,89,43,0,1,126,0.0079,0,50,0,7
2133,2025-08-04,1,7,2,15,ORD,EWR,67,56,0,1,176,0.0057,0,15,0,9
5125,2025-08-07,1,3,5,11,ORD,CMX,43,29,0,1,50,0.0200,0,23,0,19
5963,2025-08-14,1,13,5,14,ORD,BDL,59,34,0,1,70,0.0143,0,24,0,17
2189,2025-08-06,1,3,4,13,ORD,LGA,71,51,0,1,166,0.0060,0,30,0,4
2137,2025-08-04,0,-1,2,9,ORD,SLC,84,51,0,1,166,0.0060,0,34,0,6
2067,2025-08-03,0,-8,1,7,ORD,BOS,477,43,0,1,126,0.0079,0,7,0,3
5444,2025-08-14,0,-4,5,8,ORD,LIT,59,29,0,4,50,0.0800,0,19,0,2
5444,2025-08-14,0,-4,5,8,ORD,LIT,59,29,0,4,50,0.0800,0,19,0,2
2290,2025-08-05,0,-3,3,12,ORD,DFW,68,43,0,1,126,0.0079,0,52,0,11
219,2025-08-07,1,36,5,9,ORD,HNL,165,155,0,1,318,0.0031,0,150,0,31
2040,2025-08-08,1,23,6,20,ORD,DEN,135,119,0,1,179,0.0056,0,55,0,0
2394,2025-08-15,1,9,6,18,ORD,DEN,93,66,0,1,234,0.0043,0,42,0,0
3614,2025-08-09,1,8,7,21,ORD,MCI,95,34,0,5,76,0.0658,0,50,0,0
1491,2025-08-08,1,2,6,10,ORD,DFW,55,43,0,2,126,0.0159,0,28,0,7
2483,2025-08-14,1,7,5,10,ORD,IAH,150,56,0,2,179,0.0112,0,61,0,16
556,2025-08-05,1,9,3,7,ORD,CLT,447,56,0,1,179,0.0056,0,21,0,6
2677,2025-08-03,1,7,1,17,ORD,IAD,231,122,0,1,176,0.0057,0,47,0,15
664,2025-08-02,1,1,7,16,ORD,LGA,400,51,0,1,166,0.0060,0,29,0,11
4638,2025-08-10,0,-2,1,19,ORD,COS,65,34,0,1,76,0.0132,0,27,0,0
1617,2025-08-01,0,-5,6,14,ORD,PHL,77,51,0,1,166,0.0060,0,29,0,10
2418,2025-08-10,0,-2,1,7,ORD,PHL,67,52,0,1,150,0.0067,0,34,0,9
987,2025-08-14,1,242,5,18,ORD,CDG,100,155,1,1,318,0.0031,0,97,0,14
5847,2025-08-07,1,60,5,16,ORD,DSM,-25,34,1,2,76,0.0263,0,39,0,8
1801,2025-08-02,1,175,7,16,ORD,DEN,75,66,0,1,234,0.0043,0,106,0,8
5601,2025-08-07,1,90,5,13,ORD,FNT,-27,29,1,1,50,0.0200,0,47,0,12
5833,2025-08-15,1,1,6,18,ORD,DTW,61,34,0,3,76,0.0395,0,54,0,0
5833,2025-08-15,1,1,6,18,ORD,DTW,61,34,0,3,76,0.0395,0,54,0,0
2147,2025-08-04,1,2,2,18,ORD,ALB,185,43,0,1,126,0.0079,0,57,0,5
2658,2025-08-09,1,6,7,16,ORD,SMF,104,46,0,1,150,0.0067,0,109,0,13
468,2025-08-11,0,-1,2,6,ORD,IAH,539,56,0,1,179,0.0056,0,18,0,28
4559,2025-08-05,0,-8,3,10,ORD,SDF,67,29,0,1,50,0.0200,0,11,0,2
1124,2025-08-05,1,22,3,16,ORD,IAH,24,56,1,1,179,0.0056,0,115,0,15
972,2025-08-04,1,31,2,17,ORD,BRU,155,155,1,3,318,0.0094,0,287,0,24
972,2025-08-04,1,31,2,17,ORD,BRU,155,155,1,3,318,0.0094,0,287,0,24
972,2025-08-04,1,31,2,17,ORD,BRU,155,155,1,3,318,0.0094,0,287,0,24
912,2025-08-03,1,9,1,21,ORD,KEF,150,75,0,2,176,0.0114,0,102,0,21
5624,2025-08-11,1,1,2,17,ORD,LEX,41,34,0,2,76,0.0263,0,32,0,2
2207,2025-08-01,1,29,6,15,ORD,OMA,15,56,1,2,179,0.0112,0,95,0,1
1658,2025-08-04,0,-3,2,6,ORD,EWR,575,56,0,1,179,0.0056,0,8,0,0
881,2025-08-08,1,9,6,12,ORD,HND,365,155,0,2,318,0.0063,0,194,0,14
695,2025-08-14,1,34,5,18,ORD,SJU,53,56,1,1,179,0.0056,0,37,0,0
1657,2025-08-01,0,-4,6,7,ORD,LGA,471,51,0,1,166,0.0060,0,25,0,9
987,2025-08-06,1,185,4,18,ORD,CDG,290,155,0,3,318,0.0094,0,43,0,61
987,2025-08-06,1,185,4,18,ORD,CDG,290,155,0,3,318,0.0094,0,43,0,61
2666,2025-08-02,0,-4,7,5,ORD,DEN,361,62,0,1,200,0.0050,0,49,0,9
2011,2025-08-14,0,-5,5,8,ORD,YVR,62,60,0,2,150,0.0133,0,32,0,7
1967,2025-08-15,1,7,6,18,ORD,LAX,73,62,0,2,200,0.0100,0,43,0,10
5125,2025-08-05,0,-9,3,11,ORD,CMX,43,29,0,1,50,0.0200,0,22,0,0
1291,2025-08-02,1,7,7,21,ORD,IAH,85,62,0,3,200,0.0150,0,104,0,28
1291,2025-08-02,1,7,7,21,ORD,IAH,85,62,0,3,200,0.0150,0,104,0,28
1830,2025-08-07,1,18,5,13,ORD,DSM,58,46,0,4,150,0.0267,0,69,0,0
1830,2025-08-07,1,18,5,13,ORD,DSM,58,46,0,4,150,0.0267,0,69,0,0
2691,2025-08-03,1,14,1,8,ORD,EWR,74,56,0,1,179,0.0056,0,13,0,11
2378,2025-08-01,1,5,6,21,ORD,LAX,77,62,0,1,200,0.0050,0,111,0,15
2424,2025-08-05,0,-3,3,18,ORD,RDU,84,56,0,3,179,0.0168,0,83,0,18
2424,2025-08-05,0,-3,3,18,ORD,RDU,84,56,0,3,179,0.0168,0,83,0,18
2666,2025-08-08,0,-5,6,5,ORD,DEN,241,62,0,1,200,0.0050,0,35,0,15
758,2025-08-07,1,12,5,10,ORD,EWR,116,56,0,1,179,0.0056,0,17,0,17
769,2025-08-01,0,-3,6,21,ORD,BCN,205,150,0,3,243,0.0123,0,81,0,17
1324,2025-08-04,0,0,2,19,ORD,SFO,84,62,0,1,200,0.0050,0,40,0,14
2424,2025-08-14,1,3,5,18,ORD,RDU,70,56,0,3,179,0.0168,0,124,0,7
2071,2025-08-04,1,4,2,7,ORD,SAN,71,62,0,2,179,0.0112,0,1,0,4
881,2025-08-09,0,0,7,16,ORD,HND,20,100,1,1,318,0.0031,0,350,0,21
2008,2025-08-12,0,-7,3,11,ORD,MCO,81,66,0,1,234,0.0043,0,50,0,10
769,2025-08-01,0,-3,6,21,ORD,BCN,205,150,0,1,243,0.0041,0,81,0,17
1778,2025-08-10,1,11,1,8,ORD,OMA,62,43,0,1,126,0.0079,0,31,0,0
5763,2025-08-09,1,3,7,12,ORD,TUL,1101,34,0,3,70,0.0429,0,35,0,14
5447,2025-08-12,1,5,3,11,ORD,PVD,71,34,0,1,70,0.0143,0,33,0,1
2179,2025-08-04,1,9,2,18,ORD,SFO,78,66,0,1,234,0.0043,0,44,0,14
1634,2025-08-15,0,-5,6,14,ORD,IAD,77,56,0,2,179,0.0112,0,59,0,10
1851,2025-08-14,0,-5,5,9,ORD,ALB,85,43,0,1,126,0.0079,0,63,0,1
1899,2025-08-01,1,74,6,20,ORD,YYC,70,52,0,4,126,0.0317,0,36,0,18
1899,2025-08-01,1,74,6,20,ORD,YYC,70,52,0,4,126,0.0317,0,36,0,18
1899,2025-08-01,1,74,6,20,ORD,YYC,70,52,0,4,126,0.0317,0,36,0,18
5375,2025-08-09,0,-5,7,8,ORD,GRB,45,29,0,1,50,0.0200,0,45,0,2
3422,2025-08-08,0,-3,6,10,ORD,DTW,82,34,0,3,76,0.0395,0,25,0,7
1660,2025-08-11,1,4,2,16,ORD,SFO,118,66,0,1,234,0.0043,0,41,0,21
881,2025-08-09,0,0,7,16,ORD,HND,20,100,1,1,318,0.0031,0,350,0,21
2652,2025-08-11,1,214,2,16,ORD,RSW,85,51,0,1,166,0.0060,0,50,0,17
1946,2025-08-01,1,16,6,15,ORD,LGA,105,51,0,1,166,0.0060,0,26,0,7
5444,2025-08-15,0,-2,6,8,ORD,LIT,40,29,0,1,50,0.0200,0,14,0,4
1620,2025-08-08,0,-6,6,8,ORD,SEA,72,62,0,4,200,0.0200,0,91,0,21
1620,2025-08-08,0,-6,6,8,ORD,SEA,72,62,0,4,200,0.0200,0,91,0,21
307,2025-08-04,0,-9,2,9,ORD,COS,70,43,0,1,126,0.0079,0,56,0,10
1634,2025-08-13,0,0,4,14,ORD,IAD,70,56,0,1,179,0.0056,0,80,0,19
763,2025-08-01,0,-3,6,10,ORD,PWM,79,51,0,2,166,0.0120,0,28,0,12
763,2025-08-01,0,-3,6,10,ORD,PWM,79,51,0,2,166,0.0120,1,28,0,12
721,2025-08-14,0,-2,5,9,ORD,BOS,80,56,0,2,179,0.0112,0,29,0,12
2652,2025-08-04,1,113,2,16,ORD,RSW,-26,51,1,1,166,0.0060,0,66,0,33
2370,2025-08-01,1,25,6,14,ORD,BOS,82,56,0,1,179,0.0056,0,53,0,0
2865,2025-08-10,1,11,1,18,ORD,LGA,85,51,0,1,166,0.0060,0,7,0,0
5344,2025-08-07,0,-6,5,11,ORD,MBS,70,29,0,1,50,0.0200,0,26,0,3
378,2025-08-12,1,7,3,13,ORD,LAX,73,62,0,1,200,0.0050,0,75,0,27
2100,2025-08-09,0,-5,7,13,ORD,SLC,68,51,0,1,166,0.0060,0,69,0,5
5603,2025-08-03,0,-5,1,20,ORD,FNT,86,29,0,1,50,0.0200,0,25,0,25
1531,2025-08-07,1,58,5,20,ORD,DSM,64,43,0,1,126,0.0079,0,61,0,11
1301,2025-08-08,1,3,6,20,ORD,ICT,65,43,0,1,126,0.0079,0,74,0,10
2254,2025-08-13,1,5,4,9,ORD,PDX,765,62,0,1,200,0.0050,0,78,0,10
4568,2025-08-06,1,36,4,10,ORD,SCE,42,29,0,1,50,0.0200,0,6,0,0
5568,2025-08-15,0,-5,6,9,ORD,MLI,957,29,0,1,50,0.0200,0,30,0,0
3542,2025-08-02,0,-4,7,17,ORD,YUL,56,42,0,1,76,0.0132,0,19,0,1
374,2025-08-07,1,21,5,16,ORD,MSP,54,43,0,2,126,0.0159,0,45,0,13
293,2025-08-02,1,9,7,11,ORD,LGA,57,51,0,1,166,0.0060,0,19,0,12
2414,2025-08-10,0,-3,1,10,ORD,BNA,60,51,0,4,166,0.0241,0,64,0,0
2414,2025-08-10,0,-3,1,10,ORD,BNA,60,51,0,4,166,0.0241,0,64,0,0
2414,2025-08-10,0,-3,1,10,ORD,BNA,60,51,0,4,166,0.0241,0,64,0,0
2179,2025-08-15,1,20,6,18,ORD,SFO,99,66,0,3,234,0.0128,0,58,0,13
2179,2025-08-15,1,20,6,18,ORD,SFO,99,66,0,3,234,0.0128,0,58,0,13
1168,2025-08-11,1,72,2,15,ORD,SFO,72,62,0,1,200,0.0050,0,61,0,9
1599,2025-08-15,0,-1,6,8,ORD,DEN,754,87,0,1,362,0.0028,0,25,0,18
980,2025-08-09,1,12,7,20,ORD,DUB,375,150,0,1,243,0.0041,0,140,0,12
2067,2025-08-08,0,-6,6,7,ORD,BOS,494,62,0,1,200,0.0050,0,5,0,2
721,2025-08-12,1,20,3,9,ORD,BOS,72,56,0,2,179,0.0112,0,24,0,27
5290,2025-08-09,1,1,7,19,ORD,BOI,130,34,0,1,70,0.0143,0,36,0,10
1941,2025-08-03,0,-4,1,14,ORD,CVG,83,51,0,1,126,0.0079,0,69,0,6
1584,2025-08-06,0,-1,4,10,ORD,LAX,711,62,0,2,200,0.0100,0,19,0,6
1584,2025-08-06,0,-1,4,10,ORD,LAX,711,62,0,2,200,0.0100,0,19,0,6
5469,2025-08-02,0,-1,7,10,ORD,CVG,82,39,0,1,76,0.0132,0,32,0,5
587,2025-08-03,1,37,1,14,ORD,YUL,96,65,0,1,166,0.0060,0,54,0,1
791,2025-08-04,0,-3,2,7,ORD,DEN,491,62,0,1,200,0.0050,0,14,0,22
4474,2025-08-02,0,-11,7,7,ORD,AVL,1180,29,0,1,50,0.0200,0,16,0,0
1643,2025-08-06,0,-9,4,7,ORD,SEA,760,56,0,1,179,0.0056,0,6,0,10
1594,2025-08-14,1,11,5,9,ORD,ABQ,92,43,0,1,126,0.0079,0,40,0,9
1538,2025-08-12,0,-4,3,11,ORD,SAV,96,43,0,3,126,0.0238,0,12,0,0
793,2025-08-06,1,13,4,16,ORD,DFW,85,43,0,1,126,0.0079,0,41,0,5
2629,2025-08-08,1,14,6,10,ORD,CLE,63,56,0,1,179,0.0056,0,44,0,15
2179,2025-08-15,1,20,6,18,ORD,SFO,99,66,0,2,234,0.0085,0,58,0,13
714,2025-08-03,1,18,1,19,ORD,MDT,57,46,0,2,150,0.0133,1,51,0,4
714,2025-08-03,1,18,1,19,ORD,MDT,57,46,0,2,150,0.0133,0,51,0,4
3707,2025-08-10,0,-6,1,19,ORD,IND,55,34,0,1,76,0.0132,0,28,0,0
660,2025-08-03,0,0,1,9,ORD,SAN,76,62,0,1,200,0.0050,0,42,0,25
1741,2025-08-02,1,44,7,9,ORD,JAC,-3,43,1,1,126,0.0079,0,35,0,2
2092,2025-08-13,0,-7,4,8,ORD,LGA,123,57,0,1,166,0.0060,0,19,0,3
4529,2025-08-07,0,-3,5,8,ORD,SGF,50,29,0,1,50,0.0200,0,43,0,0
291,2025-08-13,1,24,4,18,ORD,BDL,70,46,0,1,150,0.0067,0,57,0,6
1491,2025-08-03,0,0,1,10,ORD,DFW,159,46,0,1,150,0.0067,0,21,0,19
1010,2025-08-15,0,-1,6,8,ORD,DCA,642,46,0,1,150,0.0067,0,15,0,0
2672,2025-08-14,0,-5,5,10,ORD,PNS,801,46,0,1,150,0.0067,0,10,0,7
4194,2025-08-02,0,-4,7,14,ORD,DAY,205,29,0,1,50,0.0200,0,34,0,3
1830,2025-08-07,1,18,5,13,ORD,DSM,58,46,0,1,150,0.0067,0,69,0,0
602,2025-08-02,0,-4,7,20,ORD,PHX,70,56,0,1,179,0.0056,0,76,0,3
1306,2025-08-15,0,-5,6,7,ORD,TPA,480,56,0,1,179,0.0056,0,2,0,10
1306,2025-08-15,0,-5,6,7,ORD,TPA,480,56,0,1,179,0.0056,0,2,0,10
2106,2025-08-14,1,19,5,21,ORD,SFO,75,62,0,1,200,0.0050,0,87,0,11
2652,2025-08-03,1,5,1,18,ORD,RSW,64,51,0,1,166,0.0060,0,58,0,0
2427,2025-08-15,1,29,6,18,ORD,CVG,71,43,0,1,126,0.0079,0,33,0,3
1448,2025-08-07,0,-1,5,14,ORD,BUF,73,43,0,1,126,0.0079,1,28,0,4
1620,2025-08-01,1,32,6,8,ORD,SEA,677,62,0,1,200,0.0050,0,55,0,28
276,2025-08-07,1,78,5,21,ORD,IAD,13,62,1,1,200,0.0050,0,52,0,11
1801,2025-08-03,1,14,1,16,ORD,DEN,75,66,0,1,234,0.0043,0,61,0,11
2254,2025-08-15,0,0,6,9,ORD,PDX,259,68,0,1,200,0.0050,0,70,0,18
763,2025-08-12,0,-2,3,10,ORD,PWM,209,51,0,1,166,0.0060,0,41,0,12
1834,2025-08-07,1,10,5,11,ORD,TPA,1002,51,0,1,166,0.0060,0,21,0,25
5585,2025-08-07,0,-5,5,12,ORD,ATW,59,29,0,1,50,0.0200,0,10,0,5
3536,2025-08-01,1,69,6,7,ORD,YUL,-22,42,1,2,76,0.0263,0,22,0,7
1328,2025-08-02,0,-2,7,9,ORD,SMF,69,56,0,2,179,0.0112,0,94,0,4
1980,2025-08-01,0,0,6,6,ORD,LGA,471,51,0,1,166,0.0060,0,16,0,10
602,2025-08-09,1,69,7,20,ORD,PHX,70,56,0,4,179,0.0223,0,65,0,0
2008,2025-08-12,0,-7,3,11,ORD,MCO,81,66,0,1,234,0.0043,0,50,0,10
1361,2025-08-06,1,149,4,21,ORD,STL,57,43,0,1,126,0.0079,0,82,0,12
1485,2025-08-15,0,0,6,13,ORD,SEA,74,56,0,2,179,0.0112,0,69,0,23
1304,2025-08-15,0,-4,6,11,ORD,LAS,121,56,0,1,179,0.0056,0,32,0,0
1933,2025-08-02,1,80,7,8,ORD,LAS,8,56,1,1,179,0.0056,0,36,0,12
576,2025-08-03,0,0,1,15,ORD,LAX,72,62,0,1,200,0.0050,0,30,0,4
1811,2025-08-12,1,28,3,12,ORD,MSP,81,60,0,1,166,0.0060,0,123,0,10
378,2025-08-12,1,7,3,13,ORD,LAX,73,62,0,1,200,0.0050,0,75,0,27
2677,2025-08-03,1,7,1,17,ORD,IAD,231,122,0,1,176,0.0057,0,47,0,15
2144,2025-08-03,1,2,1,13,ORD,YYZ,72,60,0,1,150,0.0067,0,17,0,9
1599,2025-08-15,0,-1,6,8,ORD,DEN,754,87,0,1,362,0.0028,0,25,0,18
5868,2025-08-14,1,3,5,19,ORD,YWG,63,42,0,2,76,0.0263,0,52,0,2
1742,2025-08-12,1,12,3,18,ORD,JAX,90,51,0,1,166,0.0060,0,66,0,6
1580,2025-08-04,0,-5,2,19,ORD,YVR,90,65,0,1,166,0.0060,0,18,0,3
5292,2025-08-11,1,2,2,8,ORD,MTY,40,42,1,1,76,0.0132,0,12,0,1
1905,2025-08-01,0,-3,6,18,ORD,PIT,60,46,0,1,150,0.0067,0,84,0,13
1677,2025-08-01,1,6,6,15,ORD,BOS,73,51,0,1,166,0.0060,0,9,0,6
1693,2025-08-04,1,3,2,13,ORD,DCA,58,43,0,1,126,0.0079,0,11,0,2
2865,2025-08-15,1,21,6,18,ORD,LGA,85,51,0,4,166,0.0241,0,18,0,7
1823,2025-08-09,1,2,7,7,ORD,IAH,105,68,0,1,200,0.0050,0,26,0,43
1577,2025-08-04,1,20,2,14,ORD,SFO,80,66,0,1,234,0.0043,0,18,0,4
2683,2025-08-11,0,-4,2,14,ORD,SAN,95,51,0,1,166,0.0060,0,22,0,12
2280,2025-08-04,0,-2,2,7,ORD,MCO,112,68,0,3,200,0.0150,0,15,0,6
2280,2025-08-04,0,-2,2,7,ORD,MCO,112,68,0,3,200,0.0150,0,15,0,6
1989,2025-08-12,1,132,3,18,ORD,BOS,70,56,0,1,179,0.0056,0,58,0,0
4574,2025-08-12,0,-10,3,10,ORD,YOW,102,37,0,1,50,0.0200,0,31,0,2
5375,2025-08-09,0,-5,7,8,ORD,GRB,45,29,0,1,50,0.0200,0,45,0,2
5999,2025-08-15,0,-2,6,13,ORD,OKC,82,34,0,1,70,0.0143,0,39,0,0
2394,2025-08-13,1,60,4,18,ORD,DEN,114,66,0,2,234,0.0085,0,41,0,12
2148,2025-08-04,1,11,2,19,ORD,SAT,60,46,0,1,150,0.0067,0,86,0,0
1599,2025-08-05,0,-2,3,8,ORD,DEN,186,93,0,1,364,0.0027,0,34,0,35
769,2025-08-01,0,-3,6,21,ORD,BCN,205,150,0,2,243,0.0082,0,81,0,17
2343,2025-08-08,0,-1,6,14,ORD,IND,66,56,0,2,179,0.0112,0,47,0,2
5383,2025-08-04,1,14,2,13,ORD,TVC,40,29,0,1,50,0.0200,0,23,0,2
1848,2025-08-07,0,-2,5,10,ORD,ATL,70,43,0,1,126,0.0079,0,12,0,16
777,2025-08-13,1,20,4,19,ORD,LAS,79,56,0,1,179,0.0056,0,27,0,0
4599,2025-08-08,0,-6,6,19,ORD,BHM,50,29,0,1,50,0.0200,0,23,0,1
1933,2025-08-01,0,-3,6,8,ORD,LAS,77,56,0,2,179,0.0112,0,51,0,0
2092,2025-08-04,0,-2,2,8,ORD,LGA,490,51,0,1,166,0.0060,0,4,0,7
2225,2025-08-13,0,-11,4,9,ORD,PHX,92,56,0,4,179,0.0223,0,26,0,10
1823,2025-08-12,0,-2,3,7,ORD,IAH,139,68,0,1,200,0.0050,0,29,0,8
349,2025-08-13,1,13,4,18,ORD,BTV,284,51,0,1,166,0.0060,0,100,0,12
2243,2025-08-09,0,-2,7,18,ORD,RIC,86,46,0,1,150,0.0067,0,82,0,2
5344,2025-08-09,1,184,7,11,ORD,MBS,-60,29,1,1,50,0.0200,0,40,0,14
343,2025-08-13,0,-6,4,10,ORD,SFO,58,46,0,1,150,0.0067,0,29,0,12
2691,2025-08-01,1,13,6,8,ORD,EWR,62,56,0,1,179,0.0056,0,39,0,12
4613,2025-08-01,0,-5,6,9,ORD,STL,68,29,0,1,50,0.0200,0,29,0,2
1620,2025-08-13,0,-6,4,8,ORD,SEA,611,62,0,1,200,0.0050,0,68,0,20
944,2025-08-11,1,3,2,15,ORD,FRA,250,155,0,2,318,0.0063,0,140,0,30
5395,2025-08-08,0,-5,6,13,ORD,GSO,65,34,0,1,70,0.0143,0,56,0,19
1361,2025-08-13,1,7,4,21,ORD,STL,69,43,0,2,126,0.0159,0,67,0,12
944,2025-08-11,1,3,2,15,ORD,FRA,250,155,0,2,318,0.0063,0,140,0,30
1297,2025-08-07,0,-2,5,8,ORD,DFW,57,43,0,2,126,0.0159,0,6,0,9
1168,2025-08-08,1,24,6,15,ORD,SFO,72,62,0,1,200,0.0050,0,68,0,13
714,2025-08-03,1,18,1,19,ORD,MDT,57,46,0,1,150,0.0067,0,51,0,4
534,2025-08-03,0,-5,1,17,ORD,EWR,76,62,0,2,200,0.0100,0,10,0,4
2172,2025-08-09,0,-5,7,16,ORD,FAI,91,51,0,16,166,0.0964,0,128,0,11
5280,2025-08-10,1,20,1,21,ORD,DSM,79,34,0,2,76,0.0263,0,46,0,2
2418,2025-08-14,0,-6,5,7,ORD,PHL,67,52,0,1,150,0.0067,0,50,0,6
2487,2025-08-02,1,14,7,21,ORD,PHL,73,51,0,1,166,0.0060,0,37,0,0
1314,2025-08-01,1,6,6,14,ORD,IAH,72,62,0,1,200,0.0050,0,54,0,8
2618,2025-08-05,0,-1,3,14,ORD,STL,69,46,0,1,150,0.0067,0,85,0,2
307,2025-08-06,1,3,4,9,ORD,COS,98,43,0,1,126,0.0079,0,56,0,12
2385,2025-08-11,0,-6,2,8,ORD,MSO,81,51,0,1,166,0.0060,0,40,0,19
1324,2025-08-14,1,1,5,19,ORD,SFO,84,62,0,1,200,0.0050,0,52,0,4
422,2025-08-15,1,31,6,16,ORD,ATH,185,155,0,2,318,0.0063,0,154,0,29
1041,2025-08-08,1,17,6,15,ORD,GRR,52,43,0,2,126,0.0159,0,47,0,4
534,2025-08-05,0,-3,3,17,ORD,EWR,76,62,0,3,200,0.0150,0,6,0,6
5712,2025-08-03,0,-3,1,13,ORD,GSP,40,34,0,1,76,0.0132,0,25,0,7
1801,2025-08-05,1,3,3,16,ORD,DEN,88,66,0,2,234,0.0085,0,115,0,4
1775,2025-08-05,0,-4,3,10,ORD,FLL,89,62,0,1,179,0.0056,0,17,0,8
1577,2025-08-09,1,100,7,14,ORD,SFO,80,66,0,3,234,0.0128,0,72,0,7
1577,2025-08-09,1,100,7,14,ORD,SFO,80,66,0,3,234,0.0128,0,72,0,7
5984,2025-08-12,0,-2,3,9,ORD,BIL,75,34,0,4,76,0.0526,0,28,0,0
5984,2025-08-12,0,-2,3,9,ORD,BIL,75,34,0,4,76,0.0526,0,28,0,0
4416,2025-08-09,1,7,7,18,ORD,STL,65,29,0,4,50,0.0800,0,51,0,2
5292,2025-08-12,0,0,3,8,ORD,MTY,54,42,0,1,76,0.0132,0,5,0,9
1946,2025-08-04,0,-7,2,15,ORD,LGA,67,51,0,1,166,0.0060,0,5,0,0
1347,2025-08-13,1,13,4,16,ORD,FLL,85,56,0,4,179,0.0223,0,17,0,4
1347,2025-08-13,1,13,4,16,ORD,FLL,85,56,0,4,179,0.0223,1,17,0,4
1347,2025-08-13,1,13,4,16,ORD,FLL,85,56,0,4,179,0.0223,0,17,0,4
1347,2025-08-13,1,13,4,16,ORD,FLL,85,56,0,4,179,0.0223,0,17,0,4
2665,2025-08-14,0,-1,5,21,ORD,IAH,72,56,0,1,179,0.0056,0,35,0,19
5712,2025-08-03,0,-3,1,13,ORD,GSP,40,34,0,1,76,0.0132,0,25,0,7
2148,2025-08-04,1,11,2,19,ORD,SAT,60,46,0,1,150,0.0067,0,86,0,0
907,2025-08-09,1,137,7,18,ORD,FRA,185,155,0,1,318,0.0031,0,189,0,41
359,2025-08-10,0,0,1,9,ORD,MEX,95,60,0,1,150,0.0067,0,20,0,30
881,2025-08-09,0,0,7,16,ORD,HND,20,100,1,1,318,0.0031,0,350,0,21
5763,2025-08-12,0,-6,3,12,ORD,TUL,170,34,0,1,76,0.0132,0,30,0,26
2361,2025-08-13,0,-3,4,7,ORD,LAX,662,66,0,3,234,0.0128,0,30,0,0
2361,2025-08-13,0,-3,4,7,ORD,LAX,662,66,0,3,234,0.0128,0,30,0,0
